Departure Time,Flyby Time,Arrival Time,Distance of Flyby to Jupiter,Delta V,Status Saturn crossed,Crossing distance S/C-Saturn,Entry Angle of Flyby
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 08:00:00.000,1159000,6.84820649423532,True,554158.8103768182,-0.1037499999999998
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 08:00:00.000,1159000,6.84820649423532,True,578102.2048187637,-0.1037999999999998
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 08:00:00.000,1159000,6.84820649423532,True,602090.2802492001,-0.10384999999999979
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 08:00:00.000,1159000,6.84820649423532,True,626117.8992419868,-0.10389999999999978
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 08:00:00.000,1159000,6.84820649423532,True,650180.6759109241,-0.10394999999999978
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 08:00:00.000,1159000,6.84820649423532,True,674274.8444590035,-0.10399999999999977
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 09:00:00.000,1159100,6.84820649423532,True,328751.5803880243,-0.102
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 09:00:00.000,1159100,6.84820649423532,True,305387.26697420113,-0.10204999999999999
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 09:00:00.000,1159100,6.84820649423532,True,282215.5464515869,-0.10209999999999998
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 09:00:00.000,1159100,6.84820649423532,True,259288.05352103445,-0.10214999999999998
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 09:00:00.000,1159100,6.84820649423532,True,236675.77094328788,-0.10219999999999997
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 09:00:00.000,1159100,6.84820649423532,True,214478.413413421,-0.10224999999999997
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 09:00:00.000,1159100,6.84820649423532,True,192839.31161773624,-0.10229999999999996
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 09:00:00.000,1159100,6.84820649423532,True,171969.3257723302,-0.10234999999999995
